match,quarter,frame_index,timestamp_sec,partner,confidence,box_x,box_y,box_w,box_h,frame_w,frame_h,coverage_pct,center_x,center_y
Round3,Q1,627,627.0,JAMESON,0.8043,1278.2,404.2,34.5,18.3,1920,1080,0.03,1295.4,413.4
Round3,Q1,627,627.0,JAMESON,0.8028,929.6,301.9,26.2,10.0,1920,1080,0.013,942.7,306.9
Round3,Q1,627,627.0,JAMESON,0.802,83.4,310.8,29.5,8.9,1920,1080,0.013,98.1,315.3
Round3,Q1,627,627.0,JAMESON,0.802,594.4,357.1,26.7,9.9,1920,1080,0.013,607.8,362.0
Round3,Q1,627,627.0,JAMESON,0.801,638.6,357.5,24.5,9.8,1920,1080,0.012,650.8,362.5
Round3,Q1,627,627.0,JAMESON,0.7977,1411.3,166.2,27.3,10.3,1920,1080,0.014,1424.9,171.4
Round3,Q1,627,627.0,JAMESON,0.7964,1226.1,398.0,32.3,15.9,1920,1080,0.025,1242.3,406.0
Round3,Q1,627,627.0,JAMESON,0.7957,1126.7,386.3,30.0,14.6,1920,1080,0.021,1141.7,393.6
Round3,Q1,627,627.0,JAMESON,0.792,1451.0,434.0,41.1,22.0,1920,1080,0.044,1471.5,445.0
Round3,Q1,627,627.0,JAMESON,0.792,133.6,310.2,31.8,9.1,1920,1080,0.014,149.5,314.7
Round3,Q1,627,627.0,JAMESON,0.7847,1751.1,110.5,35.4,14.8,1920,1080,0.025,1768.9,117.9
Round3,Q1,627,627.0,JAMESON,0.7801,1298.9,178.3,25.4,9.2,1920,1080,0.011,1311.6,182.9
Round3,Q1,627,627.0,JAMESON,0.779,995.9,201.9,23.9,8.2,1920,1080,0.009,1007.8,206.0
Round3,Q1,627,627.0,JAMESON,0.7788,1032.0,377.4,28.5,13.5,1920,1080,0.019,1046.3,384.1
Round3,Q1,627,627.0,JAMESON,0.7781,721.8,360.3,27.6,10.7,1920,1080,0.014,735.6,365.7
Round3,Q1,627,627.0,JAMESON,0.7758,1390.9,421.9,38.0,20.7,1920,1080,0.038,1409.9,432.2
Round3,Q1,627,627.0,JAMESON,0.7749,1333.0,412.2,34.8,19.1,1920,1080,0.032,1350.5,421.8
Round3,Q1,627,627.0,JAMESON,0.7728,1473.1,158.6,28.0,11.0,1920,1080,0.015,1487.1,164.1
Round3,Q1,627,627.0,JAMESON,0.7643,1533.0,149.8,29.0,11.5,1920,1080,0.016,1547.5,155.5
Round3,Q1,627,627.0,JAMESON,0.7629,228.5,228.7,28.3,8.2,1920,1080,0.011,242.6,232.8
Round3,Q1,627,627.0,JAMESON,0.7612,940.4,370.6,27.5,13.0,1920,1080,0.017,954.1,377.1
Round3,Q1,627,627.0,JAMESON,0.7581,1355.9,172.8,26.7,10.1,1920,1080,0.013,1369.3,177.8
Round3,Q1,627,627.0,JAMESON,0.7569,592.0,302.9,27.1,9.4,1920,1080,0.012,605.6,307.6
Round3,Q1,627,627.0,JAMESON,0.7548,503.7,356.4,25.2,9.8,1920,1080,0.012,516.3,361.3
Round3,Q1,627,627.0,JAMESON,0.7506,385.1,227.1,22.3,6.9,1920,1080,0.007,396.2,230.6
Round3,Q1,627,627.0,JAMESON,0.7439,622.0,219.8,23.3,7.3,1920,1080,0.008,633.6,223.4
Round3,Q1,627,627.0,JAMESON,0.7433,186.4,309.2,28.5,9.6,1920,1080,0.013,200.7,314.0
Round3,Q1,627,627.0,JAMESON,0.7422,551.4,303.7,23.9,8.4,1920,1080,0.01,563.4,307.9
Round3,Q1,627,627.0,JAMESON,0.7412,762.4,214.2,21.2,7.9,1920,1080,0.008,773.0,218.1
Round3,Q1,627,627.0,JAMESON,0.7408,553.2,356.3,25.9,9.9,1920,1080,0.012,566.1,361.3
Round3,Q1,627,627.0,JAMESON,0.7382,433.4,225.7,25.4,8.3,1920,1080,0.01,446.2,229.9
Round3,Q1,627,627.0,JAMESON,0.7376,1093.7,196.0,24.4,8.5,1920,1080,0.01,1105.9,200.2
Round3,Q1,627,627.0,JAMESON,0.7277,236.1,308.4,30.2,9.9,1920,1080,0.014,251.3,313.3
Round3,Q1,627,627.0,JAMESON,0.7261,466.8,304.9,23.8,8.3,1920,1080,0.01,478.7,309.0
Round3,Q1,627,627.0,JAMESON,0.7247,852.2,365.1,27.3,12.1,1920,1080,0.016,865.8,371.1
Round3,Q1,627,627.0,JAMESON,0.7235,844.6,301.9,25.9,9.6,1920,1080,0.012,857.5,306.6
Round3,Q1,627,627.0,JAMESON,0.7214,509.1,303.9,25.1,8.4,1920,1080,0.01,521.7,308.2
Round3,Q1,627,627.0,JAMESON,0.7169,1260.3,305.9,27.3,11.4,1920,1080,0.015,1274.0,311.6
Round3,Q1,627,627.0,JAMESON,0.7143,1146.2,193.1,21.9,7.8,1920,1080,0.008,1157.1,196.9
Round3,Q1,627,627.0,JAMESON,0.7088,1248.2,184.0,23.8,8.4,1920,1080,0.01,1260.1,188.2
Round3,Q1,627,627.0,JAMESON,0.7061,718.7,302.2,24.8,9.1,1920,1080,0.011,731.1,306.8
Round3,Q1,627,627.0,JAMESON,0.7058,1632.0,485.1,38.7,27.9,1920,1080,0.052,1651.4,499.1
Round3,Q1,627,627.0,JAMESON,0.7055,713.1,215.5,23.8,7.8,1920,1080,0.009,725.0,219.4
Round3,Q1,627,627.0,JAMESON,0.702,635.5,302.7,25.0,9.7,1920,1080,0.012,648.0,307.5
Round3,Q1,627,627.0,JAMESON,0.6855,576.1,221.8,22.6,6.8,1920,1080,0.007,587.4,225.2
Round3,Q1,627,627.0,JAMESON,0.6841,284.0,227.9,24.3,7.8,1920,1080,0.009,296.2,231.8
Round3,Q1,627,627.0,JAMESON,0.6839,803.5,301.1,24.9,10.1,1920,1080,0.012,815.9,306.1
Round3,Q1,627,627.0,JAMESON,0.6829,177.3,230.0,25.4,7.5,1920,1080,0.009,190.0,233.7
Round3,Q1,627,627.0,JAMESON,0.6791,950.7,204.6,20.7,7.7,1920,1080,0.008,961.0,208.5
Round3,Q1,627,627.0,JAMESON,0.6737,1902.2,319.2,17.7,25.8,1920,1080,0.022,1911.1,332.1
Round3,Q1,627,627.0,JAMESON,0.6715,299.5,357.7,26.7,9.6,1920,1080,0.012,312.8,362.5
Round3,Q1,627,627.0,JAMESON,0.6689,807.3,211.9,25.3,8.1,1920,1080,0.01,819.9,215.9
Round3,Q1,627,627.0,JAMESON,0.6683,61.6,229.3,27.8,7.9,1920,1080,0.011,75.5,233.3
Round3,Q1,627,627.0,JAMESON,0.6671,0.1,228.1,30.0,8.9,1920,1080,0.013,15.1,232.5
Round3,Q1,627,627.0,JAMESON,0.6659,670.2,218.1,21.0,7.0,1920,1080,0.007,680.7,221.7
Round3,Q1,627,627.0,JAMESON,0.6656,284.4,307.1,27.8,9.0,1920,1080,0.012,298.3,311.6
Round3,Q1,627,627.0,JAMESON,0.6581,1193.7,188.7,24.8,8.7,1920,1080,0.01,1206.1,193.0
Round3,Q1,627,627.0,JAMESON,0.6509,972.3,301.8,26.6,10.3,1920,1080,0.013,985.5,307.0
Round3,Q1,627,627.0,JAMESON,0.6457,117.5,229.5,31.0,8.7,1920,1080,0.013,133.0,233.8
Round3,Q1,627,627.0,JAMESON,0.6314,887.4,301.7,25.9,10.3,1920,1080,0.013,900.4,306.9
Round3,Q1,627,627.0,JAMESON,0.6142,759.9,302.2,27.6,11.0,1920,1080,0.015,773.7,307.7
Round3,Q1,627,627.0,JAMESON,0.6042,456.4,356.0,28.1,10.2,1920,1080,0.014,470.5,361.1
Round3,Q1,627,627.0,JAMESON,0.56,855.4,209.8,21.0,7.5,1920,1080,0.008,865.9,213.5
Round3,Q1,627,627.0,JAMESON,0.5314,336.8,227.6,21.3,7.0,1920,1080,0.007,347.4,231.1
Round3,Q1,627,627.0,JAMESON,0.5092,1080.4,302.7,26.4,11.4,1920,1080,0.015,1093.6,308.4
Round3,Q1,627,627.0,JAMESON,0.5044,1045.7,198.0,23.5,9.1,1920,1080,0.01,1057.5,202.6
Round3,Q1,627,627.0,JAMESON,0.5015,897.6,367.5,22.3,11.6,1920,1080,0.013,908.7,373.3
Round3,Q1,627,627.0,JAMESON,0.5009,527.2,222.0,24.6,8.2,1920,1080,0.01,539.5,226.1
Round3,Q1,627,627.0,JAMESON,0.4884,68.9,362.5,34.2,10.9,1920,1080,0.018,86.0,367.9
Round3,Q1,627,627.0,JAMESON,0.4762,680.2,358.7,28.3,10.8,1920,1080,0.015,694.4,364.1
Round3,Q1,627,627.0,JAMESON,0.4201,244.2,358.3,30.4,9.8,1920,1080,0.014,259.4,363.2
Round3,Q1,627,627.0,JAMESON,0.3567,1901.7,76.8,18.2,17.2,1920,1080,0.015,1910.9,85.4
Round3,Q1,628,628.0,JAMESON,0.8543,219.1,363.3,30.6,9.3,1920,1080,0.014,234.4,367.9
Round3,Q1,628,628.0,JAMESON,0.8497,1817.2,320.6,43.7,19.4,1920,1080,0.041,1839.1,330.3
Round3,Q1,628,628.0,JAMESON,0.8462,1411.0,312.0,31.0,13.5,1920,1080,0.02,1426.5,318.8
Round3,Q1,628,628.0,JAMESON,0.8431,725.4,362.1,26.3,10.3,1920,1080,0.013,738.5,367.3
Round3,Q1,628,628.0,JAMESON,0.8424,1746.3,319.4,38.6,18.1,1920,1080,0.034,1765.6,328.4
Round3,Q1,628,628.0,JAMESON,0.8355,223.4,311.1,30.4,9.5,1920,1080,0.014,238.6,315.8
Round3,Q1,628,628.0,JAMESON,0.8339,1684.7,318.7,37.4,16.7,1920,1080,0.03,1703.4,327.1
Round3,Q1,628,628.0,JAMESON,0.8325,1623.4,317.1,36.0,15.7,1920,1080,0.027,1641.5,324.9
Round3,Q1,628,628.0,JAMESON,0.83,100.7,365.7,32.7,10.0,1920,1080,0.016,117.1,370.7
Round3,Q1,628,628.0,JAMESON,0.8285,276.6,361.8,30.7,10.8,1920,1080,0.016,292.0,367.2
Round3,Q1,628,628.0,JAMESON,0.8285,1327.9,406.3,33.4,17.3,1920,1080,0.028,1344.6,415.0
Round3,Q1,628,628.0,JAMESON,0.8252,1565.2,445.2,42.2,22.8,1920,1080,0.046,1586.3,456.6
Round3,Q1,628,628.0,JAMESON,0.8222,1222.8,309.1,28.0,11.0,1920,1080,0.015,1236.8,314.6
Round3,Q1,628,628.0,JAMESON,0.8197,439.1,359.5,32.5,10.0,1920,1080,0.016,455.4,364.5
Round3,Q1,628,628.0,JAMESON,0.8161,1314.3,310.3,30.4,12.4,1920,1080,0.018,1329.5,316.5
Round3,Q1,628,628.0,JAMESON,0.8136,1513.1,314.8,33.1,13.7,1920,1080,0.022,1529.6,321.7
Round3,Q1,628,628.0,JAMESON,0.8127,494.7,359.2,29.2,9.9,1920,1080,0.014,509.3,364.1
Round3,Q1,628,628.0,JAMESON,0.8109,1111.1,307.0,27.9,11.1,1920,1080,0.015,1125.0,312.6
Round3,Q1,628,628.0,JAMESON,0.8093,1569.3,316.3,32.8,14.0,1920,1080,0.022,1585.7,323.3
Round3,Q1,628,628.0,JAMESON,0.8067,853.8,367.0,28.6,11.7,1920,1080,0.016,868.2,372.9
Round3,Q1,628,628.0,JAMESON,0.8061,1806.7,119.3,36.4,14.9,1920,1080,0.026,1824.9,126.8
Round3,Q1,628,628.0,JAMESON,0.8043,1590.5,157.5,28.8,11.4,1920,1080,0.016,1604.9,163.1
Round3,Q1,628,628.0,JAMESON,0.8036,173.9,312.1,28.9,8.9,1920,1080,0.012,188.3,316.6
Round3,Q1,628,628.0,JAMESON,0.8028,943.3,370.5,28.3,12.8,1920,1080,0.017,957.4,376.9
Round3,Q1,628,628.0,JAMESON,0.8004,893.0,305.3,27.4,10.0,1920,1080,0.013,906.7,310.3
Round3,Q1,628,628.0,JAMESON,0.7998,1463.4,313.2,30.7,13.4,1920,1080,0.02,1478.8,319.9
Round3,Q1,628,628.0,JAMESON,0.7976,1224.7,393.6,30.8,15.7,1920,1080,0.023,1240.1,401.5
Round3,Q1,628,628.0,JAMESON,0.7975,1362.1,311.5,31.5,12.5,1920,1080,0.019,1377.9,317.8
Round3,Q1,628,628.0,JAMESON,0.7952,1654.6,147.8,32.3,11.9,1920,1080,0.019,1670.7,153.8
Round3,Q1,628,628.0,JAMESON,0.7928,384.6,359.8,30.2,10.3,1920,1080,0.015,399.7,364.9
Round3,Q1,628,628.0,JAMESON,0.7918,120.0,313.2,29.7,9.0,1920,1080,0.013,134.8,317.7
Round3,Q1,628,628.0,JAMESON,0.7895,899.6,368.4,26.3,11.9,1920,1080,0.015,912.8,374.3
Round3,Q1,628,628.0,JAMESON,0.7892,1092.0,203.5,25.6,8.3,1920,1080,0.01,1104.7,207.7
Round3,Q1,628,628.0,JAMESON,0.7888,1127.4,384.8,29.6,13.9,1920,1080,0.02,1142.2,391.7
Round3,Q1,628,628.0,JAMESON,0.7884,682.9,361.0,25.8,10.8,1920,1080,0.013,695.9,366.4
Round3,Q1,628,628.0,JAMESON,0.7868,1892.0,320.4,28.0,22.4,1920,1080,0.03,1906.0,331.6
Round3,Q1,628,628.0,JAMESON,0.7787,1499.8,432.4,40.8,21.1,1920,1080,0.042,1520.2,443.0
Round3,Q1,628,628.0,JAMESON,0.778,1439.9,421.9,36.9,20.4,1920,1080,0.036,1458.3,432.1
Round3,Q1,628,628.0,JAMESON,0.7757,1174.6,388.9,30.4,14.2,1920,1080,0.021,1189.8,396.0
Round3,Q1,628,628.0,JAMESON,0.7739,1380.9,413.3,37.0,18.9,1920,1080,0.034,1399.4,422.7
Round3,Q1,628,628.0,JAMESON,0.7736,1729.2,135.2,34.6,13.2,1920,1080,0.022,1746.5,141.9
Round3,Q1,628,628.0,JAMESON,0.7732,520.1,227.4,24.8,7.4,1920,1080,0.009,532.5,231.1
Round3,Q1,628,628.0,JAMESON,0.7661,472.2,228.6,24.0,7.2,1920,1080,0.008,484.2,232.2
Round3,Q1,628,628.0,JAMESON,0.7659,1191.6,197.4,26.6,8.9,1920,1080,0.011,1204.9,201.9
Round3,Q1,628,628.0,JAMESON,0.7647,37.6,367.2,32.3,11.0,1920,1080,0.017,53.8,372.6
Round3,Q1,628,628.0,JAMESON,0.7629,330.5,360.6,30.7,10.1,1920,1080,0.015,345.9,365.7
Round3,Q1,628,628.0,JAMESON,0.7603,1523.6,166.1,30.7,10.7,1920,1080,0.016,1538.9,171.5
Round3,Q1,628,628.0,JAMESON,0.758,35.0,230.8,28.4,7.4,1920,1080,0.01,49.2,234.5
Round3,Q1,628,628.0,JAMESON,0.7548,316.9,230.9,27.5,7.8,1920,1080,0.01,330.6,234.8
Round3,Q1,628,628.0,JAMESON,0.7545,806.0,305.8,28.5,9.5,1920,1080,0.013,820.2,310.5
Round3,Q1,628,628.0,JAMESON,0.753,853.0,215.5,22.9,7.7,1920,1080,0.008,864.5,219.3
Round3,Q1,628,628.0,JAMESON,0.7524,1178.0,307.9,26.3,10.7,1920,1080,0.014,1191.1,313.3
Round3,Q1,628,628.0,JAMESON,0.7503,569.9,226.2,23.1,7.8,1920,1080,0.009,581.5,230.1
Round3,Q1,628,628.0,JAMESON,0.7489,1405.2,179.2,29.0,9.4,1920,1080,0.013,1419.7,183.9
Round3,Q1,628,628.0,JAMESON,0.7485,811.5,365.4,27.5,10.6,1920,1080,0.014,825.2,370.7
Round3,Q1,628,628.0,JAMESON,0.7459,161.0,364.0,31.2,10.3,1920,1080,0.016,176.6,369.2
Round3,Q1,628,628.0,JAMESON,0.7402,1269.4,310.0,28.0,11.2,1920,1080,0.015,1283.4,315.6
Round3,Q1,628,628.0,JAMESON,0.7373,463.2,308.2,26.8,9.8,1920,1080,0.013,476.6,313.1
Round3,Q1,628,628.0,JAMESON,0.7346,1296.8,190.1,24.8,8.5,1920,1080,0.01,1309.2,194.4
Round3,Q1,628,628.0,JAMESON,0.7345,507.4,307.0,27.7,8.9,1920,1080,0.012,521.2,311.4
Round3,Q1,628,628.0,JAMESON,0.733,637.3,305.8,26.8,10.1,1920,1080,0.013,650.7,310.8
Round3,Q1,628,628.0,JAMESON,0.7318,899.5,214.1,23.9,8.0,1920,1080,0.009,911.4,218.1
Round3,Q1,628,628.0,JAMESON,0.7283,1143.2,200.9,25.3,9.2,1920,1080,0.011,1155.9,205.5
Round3,Q1,628,628.0,JAMESON,0.7256,638.4,359.6,27.6,10.5,1920,1080,0.014,652.2,364.9
Round3,Q1,628,628.0,JAMESON,0.7237,1465.9,172.9,29.3,9.7,1920,1080,0.014,1480.5,177.8
Round3,Q1,628,628.0,JAMESON,0.7207,1352.8,184.6,25.6,9.0,1920,1080,0.011,1365.6,189.1
Round3,Q1,628,628.0,JAMESON,0.7182,323.4,310.1,28.4,9.9,1920,1080,0.014,337.6,315.0
Round3,Q1,628,628.0,JAMESON,0.7129,1245.5,194.3,24.7,8.1,1920,1080,0.01,1257.8,198.3
Round3,Q1,628,628.0,JAMESON,0.7069,154.4,231.5,29.2,7.5,1920,1080,0.011,169.0,235.2
Round3,Q1,628,628.0,JAMESON,0.7019,1032.6,377.1,29.3,13.0,1920,1080,0.018,1047.3,383.6
Round3,Q1,628,628.0,JAMESON,0.6971,759.0,219.9,23.2,7.1,1920,1080,0.008,770.6,223.4
Round3,Q1,628,628.0,JAMESON,0.6963,552.1,306.6,25.7,9.2,1920,1080,0.011,565.0,311.2
Round3,Q1,628,628.0,JAMESON,0.6944,935.8,305.9,27.6,10.4,1920,1080,0.014,949.6,311.1
Round3,Q1,628,628.0,JAMESON,0.6943,1899.5,101.4,20.5,15.9,1920,1080,0.016,1909.7,109.4
Round3,Q1,628,628.0,JAMESON,0.6933,681.7,305.9,25.2,9.5,1920,1080,0.012,694.3,310.7
Round3,Q1,628,628.0,JAMESON,0.6913,766.1,305.9,26.2,9.5,1920,1080,0.012,779.2,310.7
Round3,Q1,628,628.0,JAMESON,0.6909,265.6,231.1,26.4,7.5,1920,1080,0.01,278.8,234.9
Round3,Q1,628,628.0,JAMESON,0.6895,709.2,221.5,26.6,8.1,1920,1080,0.01,722.5,225.5
Round3,Q1,628,628.0,JAMESON,0.6806,723.1,305.1,25.1,10.1,1920,1080,0.012,735.7,310.2
Round3,Q1,628,628.0,JAMESON,0.672,977.6,306.0,29.4,10.7,1920,1080,0.015,992.3,311.3
Round3,Q1,628,628.0,JAMESON,0.6586,370.3,309.0,28.6,9.6,1920,1080,0.013,384.5,313.8
Round3,Q1,628,628.0,JAMESON,0.6414,1066.8,307.1,27.3,11.0,1920,1080,0.014,1080.5,312.6
Round3,Q1,628,628.0,JAMESON,0.6263,588.8,359.6,27.1,9.9,1920,1080,0.013,602.4,364.6
Round3,Q1,628,628.0,JAMESON,0.626,209.3,231.5,28.0,7.5,1920,1080,0.01,223.3,235.3
Round3,Q1,628,628.0,JAMESON,0.6215,94.3,231.0,28.9,7.5,1920,1080,0.01,108.7,234.8
Round3,Q1,628,628.0,JAMESON,0.5977,803.1,218.1,25.0,8.0,1920,1080,0.01,815.6,222.1
Round3,Q1,628,628.0,JAMESON,0.5839,1758.7,499.2,41.2,29.8,1920,1080,0.059,1779.3,514.1
Round3,Q1,628,628.0,JAMESON,0.5753,371.3,230.0,23.8,7.7,1920,1080,0.009,383.2,233.8
Round3,Q1,628,628.0,JAMESON,0.5534,989.0,373.0,25.9,13.1,1920,1080,0.016,1001.9,379.5
Round3,Q1,628,628.0,JAMESON,0.5493,1024.3,307.0,25.1,9.6,1920,1080,0.012,1036.9,311.8
Round3,Q1,628,628.0,JAMESON,0.5401,616.2,224.6,24.0,9.4,1920,1080,0.011,628.3,229.3
Round3,Q1,628,628.0,JAMESON,0.5102,1044.8,207.0,21.7,7.8,1920,1080,0.008,1055.7,210.9
Round3,Q1,628,628.0,JAMESON,0.4906,663.8,222.0,24.7,8.9,1920,1080,0.011,676.1,226.4
Round3,Q1,628,628.0,JAMESON,0.4893,539.2,359.4,32.9,10.0,1920,1080,0.016,555.7,364.3
Round3,Q1,628,628.0,JAMESON,0.4893,274.2,310.6,28.0,9.6,1920,1080,0.013,288.3,315.5
Round3,Q1,628,628.0,JAMESON,0.4861,0.0,315.0,9.3,9.1,1920,1080,0.004,4.6,319.6
Round3,Q1,628,628.0,JAMESON,0.4846,595.9,306.0,25.9,9.9,1920,1080,0.012,608.9,310.9
Round3,Q1,628,628.0,JAMESON,0.4142,0.1,369.6,7.5,11.7,1920,1080,0.004,3.8,375.5
Round3,Q1,628,628.0,JAMESON,0.3603,947.3,211.7,23.7,10.3,1920,1080,0.012,959.2,216.9
Round3,Q1,629,629.0,JAMESON,0.8623,1873.4,340.9,43.3,19.0,1920,1080,0.04,1895.0,350.4
Round3,Q1,629,629.0,JAMESON,0.8552,797.9,385.4,27.3,10.7,1920,1080,0.014,811.5,390.7
Round3,Q1,629,629.0,JAMESON,0.8437,285.0,384.3,31.6,9.4,1920,1080,0.014,300.8,389.0
Round3,Q1,629,629.0,JAMESON,0.8431,1564.1,335.9,32.3,14.4,1920,1080,0.022,1580.3,343.1
Round3,Q1,629,629.0,JAMESON,0.8418,165.7,386.0,34.4,10.2,1920,1080,0.017,182.9,391.1
Round3,Q1,629,629.0,JAMESON,0.8417,1619.0,337.1,33.9,14.8,1920,1080,0.024,1636.0,344.5
Round3,Q1,629,629.0,JAMESON,0.8411,1804.1,340.4,41.4,17.2,1920,1080,0.034,1824.8,349.0
Round3,Q1,629,629.0,JAMESON,0.8263,563.8,381.4,27.5,10.0,1920,1080,0.013,577.6,386.4
Round3,Q1,629,629.0,JAMESON,0.8246,531.1,328.8,27.9,9.2,1920,1080,0.012,545.1,333.4
Round3,Q1,629,629.0,JAMESON,0.8228,341.6,382.9,31.0,10.2,1920,1080,0.015,357.1,387.9
Round3,Q1,629,629.0,JAMESON,0.8211,1510.2,335.0,31.7,13.4,1920,1080,0.02,1526.0,341.7
Round3,Q1,629,629.0,JAMESON,0.8208,1737.0,339.0,38.7,16.2,1920,1080,0.03,1756.3,347.1
Round3,Q1,629,629.0,JAMESON,0.818,45.9,334.1,30.9,9.4,1920,1080,0.014,61.4,338.8
Round3,Q1,629,629.0,JAMESON,0.8167,1407.7,333.4,30.7,12.5,1920,1080,0.019,1423.0,339.7
Round3,Q1,629,629.0,JAMESON,0.8164,930.1,390.5,27.7,12.1,1920,1080,0.016,944.0,396.5
Round3,Q1,629,629.0,JAMESON,0.8144,1677.4,338.4,36.0,14.9,1920,1080,0.026,1695.4,345.8
Round3,Q1,629,629.0,JAMESON,0.8131,883.3,328.4,26.3,9.2,1920,1080,0.012,896.5,333.0
Round3,Q1,629,629.0,JAMESON,0.8131,1422.1,433.5,33.7,17.1,1920,1080,0.028,1439.0,442.0
Round3,Q1,629,629.0,JAMESON,0.8129,975.7,392.5,27.8,12.0,1920,1080,0.016,989.6,398.4
Round3,Q1,629,629.0,JAMESON,0.8122,1457.8,334.3,32.7,13.0,1920,1080,0.02,1474.1,340.8
Round3,Q1,629,629.0,JAMESON,0.8121,186.8,332.9,29.5,9.2,1920,1080,0.013,201.5,337.5
Round3,Q1,629,629.0,JAMESON,0.8112,451.5,381.8,31.3,10.1,1920,1080,0.015,467.2,386.8
Round3,Q1,629,629.0,JAMESON,0.8102,333.1,250.7,26.4,7.4,1920,1080,0.009,346.3,254.5
Round3,Q1,629,629.0,JAMESON,0.8029,1310.0,331.5,30.3,11.6,1920,1080,0.017,1325.2,337.3
Round3,Q1,629,629.0,JAMESON,0.8015,221.1,250.6,28.8,7.7,1920,1080,0.011,235.5,254.4
Round3,Q1,629,629.0,JAMESON,0.801,1314.3,420.0,30.7,16.0,1920,1080,0.024,1329.6,428.0
Round3,Q1,629,629.0,JAMESON,0.8009,1603.8,459.9,42.4,23.9,1920,1080,0.049,1625.0,471.8
Round3,Q1,629,629.0,JAMESON,0.8007,103.9,387.1,34.9,11.1,1920,1080,0.019,121.3,392.6
Round3,Q1,629,629.0,JAMESON,0.8001,1504.3,196.2,28.4,10.2,1920,1080,0.014,1518.5,201.3
Round3,Q1,629,629.0,JAMESON,0.7997,1773.2,159.5,33.8,12.5,1920,1080,0.02,1790.1,165.8
Round3,Q1,629,629.0,JAMESON,0.7986,1856.0,144.7,38.6,14.0,1920,1080,0.026,1875.3,151.7
Round3,Q1,629,629.0,JAMESON,0.7981,754.9,384.0,24.8,10.3,1920,1080,0.012,767.3,389.2
Round3,Q1,629,629.0,JAMESON,0.7949,1447.2,203.3,27.1,8.8,1920,1080,0.012,1460.7,207.7
Round3,Q1,629,629.0,JAMESON,0.7932,1014.9,328.3,27.7,10.4,1920,1080,0.014,1028.7,333.5
Round3,Q1,629,629.0,JAMESON,0.7927,1476.8,440.4,39.5,19.1,1920,1080,0.036,1496.5,449.9
Round3,Q1,629,629.0,JAMESON,0.7923,1021.4,395.5,29.2,12.7,1920,1080,0.018,1036.0,401.8
Round3,Q1,629,629.0,JAMESON,0.7919,276.5,250.7,26.9,7.7,1920,1080,0.01,290.0,254.6
Round3,Q1,629,629.0,JAMESON,0.7906,507.5,381.2,32.1,10.4,1920,1080,0.016,523.5,386.4
Round3,Q1,629,629.0,JAMESON,0.7905,1259.6,414.5,32.8,14.9,1920,1080,0.024,1276.0,422.0
Round3,Q1,629,629.0,JAMESON,0.7903,1673.9,473.3,44.2,25.4,1920,1080,0.054,1696.0,486.0
Round3,Q1,629,629.0,JAMESON,0.7903,832.5,239.9,23.7,7.5,1920,1080,0.009,844.4,243.6
Round3,Q1,629,629.0,JAMESON,0.7859,622.7,328.6,25.2,9.1,1920,1080,0.011,635.3,333.1
Round3,Q1,629,629.0,JAMESON,0.7842,1360.0,332.6,28.4,11.5,1920,1080,0.016,1374.2,338.3
Round3,Q1,629,629.0,JAMESON,0.7784,1700.7,171.0,33.8,11.9,1920,1080,0.019,1717.6,176.9
Round3,Q1,629,629.0,JAMESON,0.7772,162.9,250.6,29.0,7.6,1920,1080,0.011,177.4,254.4
Round3,Q1,629,629.0,JAMESON,0.7746,1568.0,189.3,30.1,10.7,1920,1080,0.015,1583.1,194.6
Round3,Q1,629,629.0,JAMESON,0.7729,879.2,237.6,24.0,8.4,1920,1080,0.01,891.2,241.8
Round3,Q1,629,629.0,JAMESON,0.7725,666.3,328.4,25.1,9.3,1920,1080,0.011,678.9,333.0
Round3,Q1,629,629.0,JAMESON,0.7718,1541.5,449.5,35.5,21.5,1920,1080,0.037,1559.2,460.2
Round3,Q1,629,629.0,JAMESON,0.7717,577.3,329.0,26.6,9.3,1920,1080,0.012,590.6,333.6
Round3,Q1,629,629.0,JAMESON,0.7716,1229.9,220.0,23.5,8.1,1920,1080,0.009,1241.7,224.0
Round3,Q1,629,629.0,JAMESON,0.7711,1279.8,216.6,25.6,8.8,1920,1080,0.011,1292.6,221.0
Round3,Q1,629,629.0,JAMESON,0.7653,709.8,328.3,25.7,9.8,1920,1080,0.012,722.6,333.2
Round3,Q1,629,629.0,JAMESON,0.7646,976.3,233.8,24.5,7.9,1920,1080,0.009,988.6,237.8
Round3,Q1,629,629.0,JAMESON,0.7631,1211.8,409.9,29.7,14.3,1920,1080,0.02,1226.7,417.1
Round3,Q1,629,629.0,JAMESON,0.7631,1631.5,180.7,30.4,11.0,1920,1080,0.016,1646.8,186.2
Round3,Q1,629,629.0,JAMESON,0.7587,840.1,328.5,27.0,9.4,1920,1080,0.012,853.5,333.2
Round3,Q1,629,629.0,JAMESON,0.7565,240.3,332.6,28.7,9.4,1920,1080,0.013,254.6,337.3
Round3,Q1,629,629.0,JAMESON,0.7523,1114.9,402.2,29.3,12.8,1920,1080,0.018,1129.6,408.6
Round3,Q1,629,629.0,JAMESON,0.7507,289.4,331.5,29.7,9.1,1920,1080,0.013,304.3,336.0
Round3,Q1,629,629.0,JAMESON,0.7503,1265.1,330.6,27.8,11.6,1920,1080,0.016,1279.0,336.5
Round3,Q1,629,629.0,JAMESON,0.7501,885.9,389.2,27.6,11.3,1920,1080,0.015,899.7,394.8
