match,quarter,frame_index,timestamp_sec,partner,confidence,box_x,box_y,box_w,box_h,frame_w,frame_h,coverage_pct,center_x,center_y
Round3,Q2,21,21.0,EMIRATES,0.8841,651.7,432.7,64.6,41.9,1920,1080,0.131,684.0,453.7
Round3,Q2,21,21.0,EMIRATES,0.6662,1816.9,563.9,66.7,22.5,1920,1080,0.072,1850.2,575.1
Round3,Q2,21,21.0,ACCESS_COVERS,0.5452,1837.8,148.6,82.2,212.8,1920,1080,0.844,1878.9,255.0
Round3,Q2,21,21.0,EMIRATES,0.4814,563.5,527.4,33.1,32.9,1920,1080,0.053,580.1,543.8
Round3,Q2,22,22.0,EMIRATES,0.8915,1146.1,446.5,91.5,27.3,1920,1080,0.12,1191.8,460.2
Round3,Q2,22,22.0,EMIRATES,0.8753,838.1,463.1,61.6,29.5,1920,1080,0.088,868.9,477.8
Round3,Q2,22,22.0,ACCESS_COVERS,0.5543,1448.1,1.9,315.7,218.5,1920,1080,3.327,1605.9,111.2
Round3,Q2,23,23.0,EMIRATES,0.8995,1440.5,455.3,82.2,23.9,1920,1080,0.095,1481.6,467.2
Round3,Q2,23,23.0,ACCESS_COVERS,0.8452,1694.5,24.6,225.5,220.5,1920,1080,2.398,1807.3,134.9
Round3,Q2,23,23.0,EMIRATES,0.7464,55.4,562.5,41.5,15.1,1920,1080,0.03,76.2,570.1
Round3,Q2,23,23.0,EMIRATES,0.7038,28.4,886.5,42.0,15.5,1920,1080,0.031,49.4,894.3
Round3,Q2,32,32.0,EMIRATES,0.8717,725.9,499.8,42.7,12.4,1920,1080,0.026,747.2,506.1
Round3,Q2,33,33.0,EMIRATES,0.8631,1231.1,487.9,27.9,13.9,1920,1080,0.019,1245.1,494.8
Round3,Q2,33,33.0,EMIRATES,0.8547,441.0,330.8,38.9,14.6,1920,1080,0.027,460.4,338.1
Round3,Q2,34,34.0,EMIRATES,0.3907,1121.2,428.5,26.9,14.1,1920,1080,0.018,1134.7,435.5
Round3,Q2,35,35.0,EMIRATES,0.6263,1156.6,666.4,52.0,25.0,1920,1080,0.063,1182.6,678.9
Round3,Q2,37,37.0,EMIRATES,0.6399,829.0,360.3,43.1,38.7,1920,1080,0.08,850.5,379.6
Round3,Q2,39,39.0,EMIRATES,0.8621,1014.3,432.9,74.6,26.3,1920,1080,0.095,1051.6,446.0
Round3,Q2,41,41.0,EMIRATES,0.8643,696.4,450.9,41.8,28.9,1920,1080,0.058,717.2,465.4
Round3,Q2,42,42.0,EMIRATES,0.8282,858.7,475.8,53.6,52.0,1920,1080,0.134,885.5,501.7
Round3,Q2,52,52.0,EMIRATES,0.3967,703.4,702.4,35.6,13.1,1920,1080,0.022,721.2,708.9
Round3,Q2,53,53.0,EMIRATES,0.7682,726.2,679.4,38.7,12.6,1920,1080,0.024,745.6,685.7
Round3,Q2,65,65.0,EMIRATES,0.8464,1851.7,410.6,68.1,74.7,1920,1080,0.246,1885.8,447.9
Round3,Q2,65,65.0,EMIRATES,0.8087,1204.9,551.2,41.6,61.3,1920,1080,0.123,1225.7,581.9
Round3,Q2,66,66.0,EMIRATES,0.8862,1713.2,421.9,166.6,86.3,1920,1080,0.694,1796.5,465.0
Round3,Q2,67,67.0,EMIRATES,0.8827,1412.1,480.2,178.0,86.0,1920,1080,0.738,1501.1,523.2
Round3,Q2,68,68.0,EMIRATES,0.9214,411.2,340.8,119.5,36.7,1920,1080,0.211,470.9,359.2
Round3,Q2,68,68.0,EMIRATES,0.8358,1056.1,263.4,60.9,44.3,1920,1080,0.13,1086.5,285.5
Round3,Q2,68,68.0,EMIRATES,0.6556,1539.6,382.8,81.9,18.7,1920,1080,0.074,1580.6,392.2
Round3,Q2,68,68.0,EMIRATES,0.5279,425.5,83.0,51.0,56.5,1920,1080,0.139,451.0,111.3
Round3,Q2,69,69.0,EMIRATES,0.9064,418.0,340.0,74.5,55.6,1920,1080,0.2,455.2,367.8
Round3,Q2,69,69.0,EMIRATES,0.8733,1701.5,306.5,143.4,38.1,1920,1080,0.263,1773.2,325.5
Round3,Q2,69,69.0,EMIRATES,0.8722,825.7,59.3,59.3,66.0,1920,1080,0.189,855.3,92.3
Round3,Q2,73,73.0,EMIRATES,0.5696,1008.5,556.6,26.9,59.0,1920,1080,0.077,1022.0,586.1
Round3,Q2,74,74.0,CYBERCX,0.6736,1881.1,572.7,38.9,47.7,1920,1080,0.089,1900.5,596.6
Round3,Q2,74,74.0,CYBERCX,0.6232,0.2,392.6,18.0,59.1,1920,1080,0.051,9.2,422.2
Round3,Q2,74,74.0,CYBERCX,0.5881,0.0,268.7,71.4,67.7,1920,1080,0.233,35.7,302.6
Round3,Q2,74,74.0,CYBERCX,0.5108,0.0,389.8,70.2,65.1,1920,1080,0.22,35.1,422.3
Round3,Q2,75,75.0,CYBERCX,0.6356,0.3,263.9,67.6,64.9,1920,1080,0.211,34.1,296.3
Round3,Q2,75,75.0,CYBERCX,0.5119,0.0,378.7,30.6,65.6,1920,1080,0.097,15.3,411.5
Round3,Q2,75,75.0,CYBERCX,0.476,1878.6,570.9,41.4,40.5,1920,1080,0.081,1899.3,591.2
Round3,Q2,75,75.0,CYBERCX,0.464,0.0,376.4,71.2,71.3,1920,1080,0.245,35.6,412.1
Round3,Q2,75,75.0,CYBERCX,0.3142,0.0,379.1,15.5,64.0,1920,1080,0.048,7.8,411.1
Round3,Q2,76,76.0,CYBERCX,0.486,0.0,371.7,71.0,67.1,1920,1080,0.23,35.5,405.2
Round3,Q2,76,76.0,CYBERCX,0.4765,1878.8,555.3,41.1,51.5,1920,1080,0.102,1899.3,581.0
Round3,Q2,76,76.0,CYBERCX,0.3964,0.0,374.3,16.9,62.7,1920,1080,0.051,8.5,405.6
Round3,Q2,77,77.0,CYBERCX,0.6295,1877.0,532.1,43.0,44.2,1920,1080,0.092,1898.5,554.2
Round3,Q2,78,78.0,CYBERCX,0.7827,1862.8,995.7,56.6,61.5,1920,1080,0.168,1891.2,1026.5
Round3,Q2,78,78.0,CYBERCX,0.5931,1878.0,472.8,42.0,46.2,1920,1080,0.094,1899.0,495.9
Round3,Q2,79,79.0,EMIRATES,0.9131,1363.4,573.5,152.7,47.2,1920,1080,0.348,1439.7,597.1
Round3,Q2,80,80.0,EMIRATES,0.9149,1268.4,589.3,152.6,47.1,1920,1080,0.347,1344.7,612.9
Round3,Q2,81,81.0,EMIRATES,0.89,1021.9,738.5,127.3,41.0,1920,1080,0.252,1085.5,759.0
Round3,Q2,82,82.0,EMIRATES,0.8886,1015.6,719.2,126.5,39.0,1920,1080,0.238,1078.8,738.6
Round3,Q2,83,83.0,EMIRATES,0.8005,1123.2,742.5,116.9,40.8,1920,1080,0.23,1181.7,762.8
Round3,Q2,84,84.0,EMIRATES,0.8811,1008.7,775.7,118.4,36.7,1920,1080,0.21,1067.9,794.0
Round3,Q2,85,85.0,EMIRATES,0.8716,1009.7,771.4,123.4,42.7,1920,1080,0.254,1071.3,792.7
Round3,Q2,86,86.0,EMIRATES,0.8563,1123.1,620.0,41.5,47.6,1920,1080,0.095,1143.9,643.8
Round3,Q2,87,87.0,EMIRATES,0.9188,878.5,607.6,104.5,46.2,1920,1080,0.232,930.7,630.7
Round3,Q2,88,88.0,EMIRATES,0.9152,720.4,634.4,144.3,50.7,1920,1080,0.353,792.5,659.7
Round3,Q2,89,89.0,EMIRATES,0.9282,834.4,641.9,143.0,45.7,1920,1080,0.315,905.9,664.8
Round3,Q2,90,90.0,EMIRATES,0.8824,645.8,766.4,116.8,36.3,1920,1080,0.204,704.3,784.6
Round3,Q2,91,91.0,EMIRATES,0.8742,695.1,622.2,120.6,37.4,1920,1080,0.218,755.4,640.9
Round3,Q2,92,92.0,EMIRATES,0.8821,757.4,586.4,115.8,43.1,1920,1080,0.241,815.3,608.0
Round3,Q2,93,93.0,EMIRATES,0.8157,684.3,662.7,136.9,43.5,1920,1080,0.287,752.8,684.4
Round3,Q2,94,94.0,EMIRATES,0.888,767.8,641.1,124.5,38.7,1920,1080,0.233,830.0,660.4
Round3,Q2,95,95.0,EMIRATES,0.8918,747.5,631.4,133.3,38.8,1920,1080,0.25,814.2,650.8
Round3,Q2,96,96.0,EMIRATES,0.8978,741.9,635.9,130.1,41.0,1920,1080,0.257,807.0,656.4
Round3,Q2,97,97.0,EMIRATES,0.9026,747.7,617.7,132.6,41.5,1920,1080,0.265,814.0,638.5
Round3,Q2,98,98.0,EMIRATES,0.8839,779.5,662.3,134.2,42.7,1920,1080,0.276,846.5,683.6
Round3,Q2,99,99.0,EMIRATES,0.8935,692.5,552.1,142.6,60.6,1920,1080,0.417,763.8,582.4
Round3,Q2,100,100.0,EMIRATES,0.8926,735.8,535.8,153.5,61.1,1920,1080,0.453,812.6,566.3
Round3,Q2,101,101.0,EMIRATES,0.9171,849.2,650.1,120.5,46.7,1920,1080,0.272,909.5,673.5
Round3,Q2,105,105.0,EMIRATES,0.8786,353.1,554.5,34.4,12.3,1920,1080,0.02,370.3,560.7
Round3,Q2,105,105.0,EMIRATES,0.7723,906.6,458.4,42.7,14.5,1920,1080,0.03,927.9,465.6
Round3,Q2,105,105.0,EMIRATES,0.3725,1075.5,512.6,33.4,10.9,1920,1080,0.018,1092.2,518.1
Round3,Q2,106,106.0,EMIRATES,0.8612,1460.0,362.6,39.5,14.4,1920,1080,0.027,1479.8,369.8
Round3,Q2,106,106.0,EMIRATES,0.8464,811.9,409.0,40.1,19.5,1920,1080,0.038,832.0,418.7
Round3,Q2,106,106.0,EMIRATES,0.8454,1284.3,461.2,44.2,14.1,1920,1080,0.03,1306.4,468.3
Round3,Q2,107,107.0,EMIRATES,0.7861,1375.1,372.4,45.0,20.6,1920,1080,0.045,1397.6,382.7
Round3,Q2,107,107.0,EMIRATES,0.7834,965.6,410.8,75.3,22.2,1920,1080,0.081,1003.2,421.9
Round3,Q2,108,108.0,EMIRATES,0.876,1121.1,419.8,39.6,15.2,1920,1080,0.029,1140.9,427.4
Round3,Q2,108,108.0,EMIRATES,0.8457,792.7,452.8,43.1,13.8,1920,1080,0.029,814.2,459.7
Round3,Q2,108,108.0,EMIRATES,0.3657,649.0,131.8,37.1,12.8,1920,1080,0.023,667.5,138.2
Round3,Q2,109,109.0,EMIRATES,0.8803,1113.2,415.2,47.4,16.6,1920,1080,0.038,1136.9,423.5
Round3,Q2,109,109.0,EMIRATES,0.785,805.8,286.9,36.9,11.9,1920,1080,0.021,824.3,292.8
Round3,Q2,109,109.0,EMIRATES,0.7487,0.0,344.5,16.0,15.4,1920,1080,0.012,8.0,352.2
Round3,Q2,109,109.0,EMIRATES,0.5404,1891.7,347.2,28.3,17.1,1920,1080,0.023,1905.9,355.8
Round3,Q2,109,109.0,EMIRATES,0.5376,477.3,1062.7,67.1,16.5,1920,1080,0.053,510.9,1071.0
Round3,Q2,110,110.0,EMIRATES,0.877,1785.8,394.4,43.4,13.7,1920,1080,0.029,1807.5,401.2
Round3,Q2,111,111.0,EMIRATES,0.8765,594.9,288.7,37.7,14.8,1920,1080,0.027,613.7,296.1
Round3,Q2,111,111.0,EMIRATES,0.8689,733.1,316.3,36.6,12.5,1920,1080,0.022,751.4,322.5
Round3,Q2,112,112.0,EMIRATES,0.8881,943.7,346.1,37.8,18.3,1920,1080,0.033,962.5,355.2
Round3,Q2,112,112.0,EMIRATES,0.8734,1028.5,410.8,30.3,19.2,1920,1080,0.028,1043.7,420.4
Round3,Q2,114,114.0,EMIRATES,0.8582,1680.9,578.6,45.8,12.3,1920,1080,0.027,1703.8,584.7
Round3,Q2,118,118.0,EMIRATES,0.572,195.7,490.3,23.6,25.2,1920,1080,0.029,207.5,502.9
Round3,Q2,119,119.0,EMIRATES,0.8657,1174.0,423.0,32.8,13.2,1920,1080,0.021,1190.4,429.6
Round3,Q2,119,119.0,EMIRATES,0.8078,1453.3,1.3,36.7,9.3,1920,1080,0.016,1471.6,5.9
Round3,Q2,119,119.0,EMIRATES,0.5973,322.2,479.4,27.5,15.1,1920,1080,0.02,335.9,487.0
Round3,Q2,120,120.0,EMIRATES,0.89,1119.5,442.2,51.5,13.5,1920,1080,0.034,1145.3,448.9
Round3,Q2,120,120.0,EMIRATES,0.8462,772.1,27.5,42.6,15.3,1920,1080,0.032,793.4,35.1
Round3,Q2,120,120.0,EMIRATES,0.7648,50.0,427.8,24.9,14.3,1920,1080,0.017,62.5,435.0
Round3,Q2,120,120.0,EMIRATES,0.725,1870.1,488.5,28.9,11.5,1920,1080,0.016,1884.6,494.2
Round3,Q2,121,121.0,EMIRATES,0.8703,1487.7,346.0,42.4,17.5,1920,1080,0.036,1508.9,354.8
Round3,Q2,121,121.0,EMIRATES,0.8388,0.0,47.6,26.9,16.3,1920,1080,0.021,13.5,55.8
Round3,Q2,121,121.0,EMIRATES,0.816,1014.4,426.4,45.0,11.9,1920,1080,0.026,1036.9,432.4
Round3,Q2,121,121.0,EMIRATES,0.7986,78.1,971.0,62.4,19.6,1920,1080,0.059,109.3,980.8
Round3,Q2,122,122.0,EMIRATES,0.8925,1249.0,349.3,40.2,16.0,1920,1080,0.031,1269.2,357.3
Round3,Q2,122,122.0,EMIRATES,0.6149,1069.9,391.7,46.1,12.4,1920,1080,0.028,1093.0,397.9
Round3,Q2,123,123.0,EMIRATES,0.8986,1458.4,348.0,36.0,15.7,1920,1080,0.027,1476.4,355.9
Round3,Q2,123,123.0,EMIRATES,0.3134,994.6,382.9,31.0,9.2,1920,1080,0.014,1010.1,387.5
Round3,Q2,125,125.0,EMIRATES,0.8873,609.1,279.3,43.9,14.2,1920,1080,0.03,631.0,286.4
Round3,Q2,126,126.0,EMIRATES,0.902,976.2,361.1,38.4,18.7,1920,1080,0.035,995.5,370.5
Round3,Q2,126,126.0,EMIRATES,0.8915,766.4,357.0,40.6,13.3,1920,1080,0.026,786.7,363.6
Round3,Q2,126,126.0,EMIRATES,0.8743,1771.9,269.5,45.3,14.9,1920,1080,0.033,1794.5,276.9
Round3,Q2,126,126.0,EMIRATES,0.8494,507.1,310.0,32.0,20.6,1920,1080,0.032,523.1,320.3
Round3,Q2,126,126.0,EMIRATES,0.6473,1904.7,452.8,15.3,14.5,1920,1080,0.011,1912.4,460.0
Round3,Q2,127,127.0,EMIRATES,0.8972,902.0,552.6,174.1,59.5,1920,1080,0.5,989.0,582.4
Round3,Q2,127,127.0,EMIRATES,0.877,1309.2,421.3,204.0,75.0,1920,1080,0.738,1411.2,458.8
Round3,Q2,127,127.0,EMIRATES,0.4078,0.0,518.5,31.0,38.3,1920,1080,0.057,15.5,537.7
Round3,Q2,128,128.0,EMIRATES,0.9091,938.8,548.3,131.2,52.3,1920,1080,0.331,1004.4,574.5
Round3,Q2,128,128.0,EMIRATES,0.8907,1290.7,428.2,159.7,50.7,1920,1080,0.391,1370.5,453.6
Round3,Q2,128,128.0,EMIRATES,0.8597,0.0,136.9,166.7,70.9,1920,1080,0.57,83.3,172.3
Round3,Q2,129,129.0,EMIRATES,0.4446,429.7,794.2,25.1,8.7,1920,1080,0.011,442.3,798.5
Round3,Q2,130,130.0,EMIRATES,0.6053,391.0,798.0,22.8,8.9,1920,1080,0.01,402.4,802.4
Round3,Q2,133,133.0,EMIRATES,0.8577,1393.4,423.8,57.5,23.9,1920,1080,0.066,1422.1,435.8
Round3,Q2,134,134.0,EMIRATES,0.489,1192.5,611.8,29.7,16.5,1920,1080,0.024,1207.4,620.0
Round3,Q2,134,134.0,EMIRATES,0.4264,1550.4,497.5,36.9,21.1,1920,1080,0.038,1568.8,508.0
Round3,Q2,137,137.0,EMIRATES,0.8726,553.8,744.1,63.2,20.1,1920,1080,0.061,585.4,754.1
Round3,Q2,137,137.0,EMIRATES,0.8004,870.2,438.1,46.3,12.8,1920,1080,0.029,893.3,444.5
Round3,Q2,137,137.0,EMIRATES,0.5916,539.2,211.9,21.8,13.2,1920,1080,0.014,550.1,218.5
Round3,Q2,138,138.0,EMIRATES,0.8919,1213.7,361.1,33.3,20.8,1920,1080,0.033,1230.4,371.5
Round3,Q2,139,139.0,EMIRATES,0.6097,1107.7,383.5,19.6,18.5,1920,1080,0.018,1117.5,392.8
Round3,Q2,140,140.0,EMIRATES,0.7687,999.9,390.4,25.4,18.1,1920,1080,0.022,1012.6,399.4
Round3,Q2,145,145.0,EMIRATES,0.8883,1105.5,439.4,41.2,14.1,1920,1080,0.028,1126.1,446.4
Round3,Q2,146,146.0,EMIRATES,0.8487,929.5,318.7,49.1,23.8,1920,1080,0.056,954.0,330.6
Round3,Q2,147,147.0,EMIRATES,0.8374,881.2,448.6,59.5,15.3,1920,1080,0.044,911.0,456.3
Round3,Q2,147,147.0,EMIRATES,0.8136,333.3,746.7,40.2,23.5,1920,1080,0.046,353.4,758.5
Round3,Q2,147,147.0,EMIRATES,0.7062,270.2,986.6,38.1,21.8,1920,1080,0.04,289.3,997.5
Round3,Q2,148,148.0,EMIRATES,0.8827,947.4,755.9,40.2,17.1,1920,1080,0.033,967.5,764.4
Round3,Q2,148,148.0,EMIRATES,0.8713,824.5,385.0,32.0,21.1,1920,1080,0.032,840.5,395.5
Round3,Q2,148,148.0,EMIRATES,0.8629,219.5,937.4,55.0,19.4,1920,1080,0.051,247.0,947.0
Round3,Q2,149,149.0,EMIRATES,0.8643,271.3,753.9,41.5,19.3,1920,1080,0.039,292.0,763.6
Round3,Q2,149,149.0,EMIRATES,0.8552,1484.8,652.1,46.6,15.8,1920,1080,0.036,1508.1,660.0
Round3,Q2,149,149.0,EMIRATES,0.6385,631.4,364.4,24.1,21.4,1920,1080,0.025,643.5,375.1
Round3,Q2,150,150.0,EMIRATES,0.8807,976.0,699.1,40.2,17.3,1920,1080,0.033,996.1,707.8
Round3,Q2,150,150.0,EMIRATES,0.8722,899.7,270.3,41.1,15.3,1920,1080,0.03,920.3,278.0
Round3,Q2,151,151.0,EMIRATES,0.887,1052.8,705.1,52.5,20.1,1920,1080,0.051,1079.0,715.1
Round3,Q2,154,154.0,EMIRATES,0.9012,902.5,286.2,38.2,12.2,1920,1080,0.023,921.6,292.3
Round3,Q2,154,154.0,EMIRATES,0.8865,333.6,784.6,50.6,21.6,1920,1080,0.053,358.9,795.4
Round3,Q2,156,156.0,EMIRATES,0.7412,1697.8,490.9,16.2,76.6,1920,1080,0.06,1705.9,529.2
Round3,Q2,156,156.0,EMIRATES,0.7009,1468.5,393.7,16.3,57.9,1920,1080,0.045,1476.6,422.6
Round3,Q2,156,156.0,EMIRATES,0.6556,1465.8,459.2,15.5,75.6,1920,1080,0.056,1473.6,497.0
Round3,Q2,156,156.0,EMIRATES,0.5358,1701.1,418.3,16.7,65.3,1920,1080,0.053,1709.4,450.9
Round3,Q2,157,157.0,EMIRATES,0.8958,1685.0,416.7,47.4,14.9,1920,1080,0.034,1708.7,424.1
Round3,Q2,157,157.0,EMIRATES,0.8657,587.7,843.3,38.2,31.0,1920,1080,0.057,606.8,858.8
Round3,Q2,158,158.0,EMIRATES,0.889,1028.5,870.8,50.7,28.6,1920,1080,0.07,1053.8,885.1
Round3,Q2,158,158.0,EMIRATES,0.8683,1529.9,483.2,46.9,20.3,1920,1080,0.046,1553.3,493.3
Round3,Q2,158,158.0,EMIRATES,0.5258,1825.0,1009.3,54.9,33.4,1920,1080,0.088,1852.5,1026.0
Round3,Q2,180,180.0,BOWENS,0.3195,0.4,543.3,88.1,25.9,1920,1080,0.11,44.5,556.2
Round3,Q2,184,184.0,EMIRATES,0.3211,1038.2,904.6,49.4,19.4,1920,1080,0.046,1062.9,914.4
Round3,Q2,185,185.0,EMIRATES,0.8891,1309.4,347.4,30.2,12.3,1920,1080,0.018,1324.6,353.6
Round3,Q2,185,185.0,EMIRATES,0.5292,1477.0,232.2,45.0,21.4,1920,1080,0.046,1499.5,242.9
Round3,Q2,185,185.0,EMIRATES,0.4121,74.4,524.2,46.0,21.2,1920,1080,0.047,97.4,534.8
Round3,Q2,186,186.0,EMIRATES,0.8973,1083.6,428.3,36.0,17.9,1920,1080,0.031,1101.6,437.2
Round3,Q2,186,186.0,EMIRATES,0.8616,1388.5,204.8,43.8,22.3,1920,1080,0.047,1410.4,215.9
Round3,Q2,186,186.0,EMIRATES,0.6247,96.2,1056.3,103.2,23.6,1920,1080,0.118,147.8,1068.1
Round3,Q2,187,187.0,EMIRATES,0.9021,987.0,404.6,139.8,47.7,1920,1080,0.322,1056.9,428.5
Round3,Q2,188,188.0,EMIRATES,0.786,987.9,516.1,70.0,47.2,1920,1080,0.159,1022.9,539.7
Round3,Q2,197,197.0,EMIRATES,0.854,1248.8,768.2,65.0,27.8,1920,1080,0.087,1281.3,782.0
Round3,Q2,197,197.0,EMIRATES,0.8236,1015.6,450.6,43.0,19.4,1920,1080,0.04,1037.1,460.2
Round3,Q2,198,198.0,EMIRATES,0.8592,827.9,407.6,58.4,15.8,1920,1080,0.045,857.1,415.5
Round3,Q2,200,200.0,EMIRATES,0.8024,1801.0,470.5,52.0,14.4,1920,1080,0.036,1827.0,477.7
Round3,Q2,200,200.0,EMIRATES,0.7828,885.5,539.4,74.4,20.1,1920,1080,0.072,922.7,549.5
Round3,Q2,201,201.0,EMIRATES,0.8918,1617.0,405.9,40.1,15.0,1920,1080,0.029,1637.1,413.4
Round3,Q2,202,202.0,EMIRATES,0.8914,1131.1,363.5,44.4,12.9,1920,1080,0.028,1153.2,370.0
Round3,Q2,204,204.0,EMIRATES,0.7839,1741.2,556.6,13.6,61.3,1920,1080,0.04,1748.0,587.3
Round3,Q2,204,204.0,EMIRATES,0.7802,1744.2,498.7,12.9,52.1,1920,1080,0.032,1750.6,524.7
Round3,Q2,205,205.0,EMIRATES,0.7602,1843.4,524.7,14.0,61.6,1920,1080,0.042,1850.4,555.5
Round3,Q2,205,205.0,EMIRATES,0.716,1845.3,470.6,13.7,49.1,1920,1080,0.032,1852.1,495.2
Round3,Q2,206,206.0,EMIRATES,0.8828,811.5,366.5,50.4,23.9,1920,1080,0.058,836.7,378.4
Round3,Q2,207,207.0,EMIRATES,0.8625,1023.2,490.8,57.9,19.7,1920,1080,0.055,1052.2,500.7
Round3,Q2,207,207.0,EMIRATES,0.8176,550.8,398.1,56.6,13.9,1920,1080,0.038,579.1,405.1
Round3,Q2,208,208.0,EMIRATES,0.8906,1229.0,382.2,48.5,14.3,1920,1080,0.034,1253.2,389.4
Round3,Q2,209,209.0,EMIRATES,0.8732,1204.0,337.4,46.4,17.7,1920,1080,0.04,1227.2,346.3
Round3,Q2,210,210.0,EMIRATES,0.8501,506.4,241.0,47.5,16.1,1920,1080,0.037,530.2,249.1
Round3,Q2,210,210.0,EMIRATES,0.8273,950.6,361.0,58.9,17.4,1920,1080,0.05,980.1,369.7
Round3,Q2,211,211.0,EMIRATES,0.8703,668.8,352.2,44.2,19.1,1920,1080,0.041,690.9,361.7
Round3,Q2,211,211.0,EMIRATES,0.5384,344.3,317.9,19.9,13.2,1920,1080,0.013,354.3,324.5
Round3,Q2,213,213.0,EMIRATES,0.8487,830.6,375.4,43.1,13.4,1920,1080,0.028,852.2,382.1
Round3,Q2,213,213.0,EMIRATES,0.5311,925.6,424.1,45.5,11.4,1920,1080,0.025,948.4,429.8
Round3,Q2,214,214.0,EMIRATES,0.3502,1050.6,524.7,40.4,29.4,1920,1080,0.057,1070.8,539.4
Round3,Q2,215,215.0,EMIRATES,0.8787,356.7,325.6,39.0,16.1,1920,1080,0.03,376.2,333.6
Round3,Q2,216,216.0,EMIRATES,0.872,219.1,306.1,47.0,16.4,1920,1080,0.037,242.6,314.3
Round3,Q2,216,216.0,EMIRATES,0.8298,837.9,338.9,50.6,17.2,1920,1080,0.042,863.2,347.6
Round3,Q2,218,218.0,EMIRATES,0.3135,2.3,120.4,158.0,41.0,1920,1080,0.313,81.3,140.9
Round3,Q2,219,219.0,EMIRATES,0.8645,1493.8,749.3,43.5,20.6,1920,1080,0.043,1515.6,759.6
Round3,Q2,219,219.0,EMIRATES,0.6162,818.2,455.3,42.8,32.9,1920,1080,0.068,839.6,471.7
Round3,Q2,219,219.0,EMIRATES,0.5067,750.7,67.1,31.9,16.4,1920,1080,0.025,766.6,75.3
Round3,Q2,220,220.0,EMIRATES,0.6814,1574.9,491.1,42.1,21.6,1920,1080,0.044,1595.9,501.9
Round3,Q2,221,221.0,EMIRATES,0.8937,1562.2,329.5,146.1,37.5,1920,1080,0.264,1635.3,348.2
Round3,Q2,221,221.0,EMIRATES,0.891,1283.7,324.3,147.4,36.5,1920,1080,0.259,1357.4,342.5
Round3,Q2,221,221.0,EMIRATES,0.8851,1012.8,318.6,145.7,37.5,1920,1080,0.264,1085.7,337.4
