match,quarter,frame_index,timestamp_sec,partner,confidence,box_x,box_y,box_w,box_h,frame_w,frame_h,coverage_pct,center_x,center_y
Round3,Q3,54,54.0,EMIRATES,0.8893,450.0,281.1,61.6,28.1,1920,1080,0.084,480.8,295.2
Round3,Q3,55,55.0,EMIRATES,0.8972,832.3,323.6,60.4,25.1,1920,1080,0.073,862.5,336.1
Round3,Q3,55,55.0,EMIRATES,0.8949,518.0,282.6,62.0,22.0,1920,1080,0.066,549.0,293.6
Round3,Q3,55,55.0,EMIRATES,0.893,1073.8,318.0,46.5,24.8,1920,1080,0.056,1097.0,330.4
Round3,Q3,56,56.0,EMIRATES,0.8975,716.4,308.6,76.7,34.0,1920,1080,0.126,754.8,325.6
Round3,Q3,56,56.0,EMIRATES,0.8922,994.2,327.4,46.2,19.2,1920,1080,0.043,1017.3,337.0
Round3,Q3,56,56.0,EMIRATES,0.8782,552.4,288.3,47.7,19.1,1920,1080,0.044,576.2,297.8
Round3,Q3,57,57.0,EMIRATES,0.7448,591.7,280.4,21.9,22.4,1920,1080,0.024,602.7,291.6
Round3,Q3,58,58.0,EMIRATES,0.8915,948.9,275.7,49.9,26.6,1920,1080,0.064,973.9,289.0
Round3,Q3,58,58.0,EMIRATES,0.8651,1172.8,348.7,42.0,30.8,1920,1080,0.062,1193.8,364.1
Round3,Q3,59,59.0,EMIRATES,0.9002,689.7,352.1,60.3,21.8,1920,1080,0.063,719.8,363.0
Round3,Q3,59,59.0,EMIRATES,0.8976,946.0,321.9,57.4,28.3,1920,1080,0.079,974.7,336.0
Round3,Q3,59,59.0,EMIRATES,0.8815,1229.1,397.3,35.1,28.1,1920,1080,0.048,1246.7,411.3
Round3,Q3,60,60.0,EMIRATES,0.9119,961.1,351.0,61.4,32.6,1920,1080,0.097,991.8,367.3
Round3,Q3,60,60.0,EMIRATES,0.9008,626.7,382.9,64.4,24.1,1920,1080,0.075,658.8,394.9
Round3,Q3,61,61.0,EMIRATES,0.9042,965.9,352.8,67.1,36.2,1920,1080,0.117,999.4,371.0
Round3,Q3,70,70.0,CYBERCX,0.3548,679.9,415.5,145.9,287.5,1920,1080,2.023,752.8,559.2
Round3,Q3,77,77.0,EMIRATES,0.3142,926.5,834.0,15.1,7.4,1920,1080,0.005,934.1,837.7
Round3,Q3,81,81.0,EMIRATES,0.7096,1167.3,832.3,19.6,6.7,1920,1080,0.006,1177.1,835.6
Round3,Q3,86,86.0,EMIRATES,0.6286,1743.2,586.0,14.8,8.1,1920,1080,0.006,1750.6,590.0
Round3,Q3,86,86.0,EMIRATES,0.3855,1165.3,761.7,22.5,10.6,1920,1080,0.011,1176.5,767.0
Round3,Q3,87,87.0,EMIRATES,0.8808,749.4,534.5,49.9,18.3,1920,1080,0.044,774.3,543.7
Round3,Q3,87,87.0,EMIRATES,0.8552,1125.3,372.6,34.3,13.7,1920,1080,0.023,1142.4,379.4
Round3,Q3,87,87.0,EMIRATES,0.3247,1691.1,433.8,24.6,16.5,1920,1080,0.02,1703.4,442.0
Round3,Q3,88,88.0,EMIRATES,0.6728,956.8,351.7,36.4,24.5,1920,1080,0.043,975.0,363.9
Round3,Q3,89,89.0,EMIRATES,0.8955,1252.3,292.4,34.6,11.6,1920,1080,0.019,1269.6,298.2
Round3,Q3,91,91.0,EMIRATES,0.8753,915.9,243.3,57.1,22.6,1920,1080,0.062,944.4,254.6
Round3,Q3,91,91.0,EMIRATES,0.7026,256.1,520.4,29.9,22.4,1920,1080,0.032,271.0,531.6
Round3,Q3,94,94.0,EMIRATES,0.8804,1526.8,761.9,37.9,17.8,1920,1080,0.033,1545.7,770.8
Round3,Q3,94,94.0,EMIRATES,0.8012,1244.5,112.5,32.6,13.8,1920,1080,0.022,1260.9,119.4
Round3,Q3,95,95.0,EMIRATES,0.7734,1274.1,519.9,35.1,19.7,1920,1080,0.033,1291.6,529.8
Round3,Q3,95,95.0,EMIRATES,0.6056,1647.1,0.2,36.6,9.8,1920,1080,0.017,1665.4,5.1
Round3,Q3,96,96.0,EMIRATES,0.7786,893.0,59.5,43.5,19.0,1920,1080,0.04,914.8,68.9
Round3,Q3,96,96.0,EMIRATES,0.6801,930.3,355.0,30.4,18.3,1920,1080,0.027,945.4,364.2
Round3,Q3,97,97.0,EMIRATES,0.8854,1717.6,177.6,34.7,22.2,1920,1080,0.037,1735.0,188.7
Round3,Q3,107,107.0,EMIRATES,0.6714,1775.4,970.5,144.3,109.5,1920,1080,0.762,1847.6,1025.3
Round3,Q3,112,112.0,EMIRATES,0.8835,279.7,659.0,34.5,17.8,1920,1080,0.03,296.9,667.9
Round3,Q3,113,113.0,EMIRATES,0.8834,472.6,364.1,26.4,24.4,1920,1080,0.031,485.8,376.2
Round3,Q3,113,113.0,EMIRATES,0.8745,1005.2,576.6,51.2,16.9,1920,1080,0.042,1030.8,585.1
Round3,Q3,113,113.0,EMIRATES,0.5838,1523.3,268.4,22.3,11.5,1920,1080,0.012,1534.5,274.2
Round3,Q3,114,114.0,EMIRATES,0.8677,1201.9,551.9,40.9,17.2,1920,1080,0.034,1222.4,560.5
Round3,Q3,114,114.0,EMIRATES,0.8267,1727.6,180.4,24.1,12.3,1920,1080,0.014,1739.6,186.6
Round3,Q3,115,115.0,EMIRATES,0.8897,1773.6,191.4,36.9,12.9,1920,1080,0.023,1792.0,197.8
Round3,Q3,115,115.0,EMIRATES,0.8448,1181.6,581.5,50.0,13.6,1920,1080,0.033,1206.6,588.2
Round3,Q3,116,116.0,EMIRATES,0.8855,997.9,520.0,50.0,16.1,1920,1080,0.039,1023.0,528.0
Round3,Q3,116,116.0,EMIRATES,0.8714,1267.9,890.4,58.7,18.7,1920,1080,0.053,1297.2,899.8
Round3,Q3,116,116.0,EMIRATES,0.8561,1606.9,173.5,25.9,14.8,1920,1080,0.019,1619.8,180.9
Round3,Q3,117,117.0,EMIRATES,0.8896,818.8,334.8,33.6,20.2,1920,1080,0.033,835.6,344.9
Round3,Q3,117,117.0,EMIRATES,0.8816,907.6,201.3,43.4,13.3,1920,1080,0.028,929.3,207.9
Round3,Q3,117,117.0,EMIRATES,0.8807,995.9,486.2,47.3,16.2,1920,1080,0.037,1019.5,494.3
Round3,Q3,117,117.0,EMIRATES,0.879,1757.9,743.5,46.7,17.4,1920,1080,0.039,1781.3,752.2
Round3,Q3,117,117.0,EMIRATES,0.8037,1507.1,243.9,23.4,15.3,1920,1080,0.017,1518.7,251.5
Round3,Q3,118,118.0,EMIRATES,0.8945,1027.5,713.3,59.3,19.7,1920,1080,0.056,1057.1,723.1
Round3,Q3,118,118.0,EMIRATES,0.8799,715.3,509.4,58.9,19.9,1920,1080,0.057,744.8,519.4
Round3,Q3,118,118.0,EMIRATES,0.8776,939.2,306.7,56.8,16.5,1920,1080,0.045,967.6,315.0
Round3,Q3,119,119.0,EMIRATES,0.893,640.7,570.0,68.3,22.8,1920,1080,0.075,674.9,581.5
Round3,Q3,119,119.0,EMIRATES,0.8808,1045.3,294.2,62.9,20.9,1920,1080,0.064,1076.7,304.6
Round3,Q3,119,119.0,EMIRATES,0.8201,798.1,677.6,43.2,27.2,1920,1080,0.057,819.7,691.2
Round3,Q3,119,119.0,EMIRATES,0.7634,1276.6,907.7,48.0,34.5,1920,1080,0.08,1300.6,924.9
Round3,Q3,119,119.0,EMIRATES,0.3755,40.3,474.5,33.6,29.6,1920,1080,0.048,57.1,489.3
Round3,Q3,120,120.0,EMIRATES,0.8953,133.4,972.3,72.6,25.5,1920,1080,0.089,169.8,985.0
Round3,Q3,120,120.0,EMIRATES,0.8895,497.1,460.3,70.8,25.7,1920,1080,0.088,532.5,473.1
Round3,Q3,120,120.0,EMIRATES,0.8802,1249.8,1033.7,63.2,26.3,1920,1080,0.08,1281.3,1046.8
Round3,Q3,121,121.0,EMIRATES,0.8816,47.9,975.9,52.7,28.0,1920,1080,0.071,74.2,989.9
Round3,Q3,121,121.0,EMIRATES,0.881,704.2,301.2,79.4,27.1,1920,1080,0.104,744.0,314.7
Round3,Q3,121,121.0,EMIRATES,0.8789,590.1,602.5,72.8,28.1,1920,1080,0.099,626.4,616.5
Round3,Q3,122,122.0,EMIRATES,0.8613,880.2,683.1,58.8,27.8,1920,1080,0.079,909.6,697.0
Round3,Q3,122,122.0,EMIRATES,0.8553,1046.9,342.9,73.3,18.3,1920,1080,0.065,1083.6,352.1
Round3,Q3,123,123.0,EMIRATES,0.9083,896.2,103.3,52.6,24.6,1920,1080,0.062,922.5,115.6
Round3,Q3,123,123.0,EMIRATES,0.8994,92.9,475.1,57.1,18.8,1920,1080,0.052,121.5,484.5
Round3,Q3,123,123.0,EMIRATES,0.8935,1111.9,462.5,37.9,18.6,1920,1080,0.034,1130.9,471.8
Round3,Q3,123,123.0,EMIRATES,0.8761,932.2,747.2,59.2,21.2,1920,1080,0.061,961.8,757.8
Round3,Q3,124,124.0,EMIRATES,0.8909,905.8,735.5,48.3,23.6,1920,1080,0.055,930.0,747.2
Round3,Q3,124,124.0,EMIRATES,0.8818,185.6,578.7,48.5,15.9,1920,1080,0.037,209.8,586.7
Round3,Q3,124,124.0,EMIRATES,0.8771,1146.1,75.8,34.0,20.4,1920,1080,0.033,1163.1,86.0
Round3,Q3,124,124.0,EMIRATES,0.8633,0.0,883.3,40.6,19.3,1920,1080,0.038,20.3,892.9
Round3,Q3,125,125.0,EMIRATES,0.8736,804.9,627.6,40.1,17.4,1920,1080,0.034,825.0,636.3
Round3,Q3,125,125.0,EMIRATES,0.8522,499.9,388.4,39.8,16.3,1920,1080,0.031,519.8,396.6
Round3,Q3,125,125.0,EMIRATES,0.8405,362.5,529.2,44.0,13.4,1920,1080,0.029,384.5,535.9
Round3,Q3,125,125.0,EMIRATES,0.7578,1418.7,0.7,37.5,9.0,1920,1080,0.016,1437.5,5.2
Round3,Q3,126,126.0,EMIRATES,0.8675,446.0,254.5,37.3,12.7,1920,1080,0.023,464.6,260.9
Round3,Q3,126,126.0,EMIRATES,0.8504,1508.8,614.1,36.8,27.4,1920,1080,0.049,1527.2,627.8
Round3,Q3,126,126.0,EMIRATES,0.83,1787.6,516.8,32.1,19.0,1920,1080,0.029,1803.6,526.3
Round3,Q3,126,126.0,EMIRATES,0.7759,721.9,22.8,34.8,14.1,1920,1080,0.024,739.3,29.8
Round3,Q3,127,127.0,EMIRATES,0.8758,906.2,349.9,35.7,12.9,1920,1080,0.022,924.0,356.4
Round3,Q3,127,127.0,EMIRATES,0.8615,1310.1,414.7,39.2,13.8,1920,1080,0.026,1329.7,421.6
Round3,Q3,127,127.0,EMIRATES,0.8241,1794.0,380.7,27.7,20.3,1920,1080,0.027,1807.9,390.9
Round3,Q3,127,127.0,EMIRATES,0.5337,568.7,96.6,29.6,10.5,1920,1080,0.015,583.5,101.9
Round3,Q3,128,128.0,EMIRATES,0.8827,553.5,165.3,35.7,13.2,1920,1080,0.023,571.4,171.9
Round3,Q3,128,128.0,EMIRATES,0.862,1033.6,419.1,43.1,12.2,1920,1080,0.025,1055.2,425.2
Round3,Q3,128,128.0,EMIRATES,0.8027,816.4,361.4,42.5,13.6,1920,1080,0.028,837.6,368.1
Round3,Q3,129,129.0,EMIRATES,0.8659,385.8,453.9,37.8,13.1,1920,1080,0.024,404.7,460.5
Round3,Q3,129,129.0,EMIRATES,0.7192,387.6,669.7,60.0,21.4,1920,1080,0.062,417.7,680.5
Round3,Q3,129,129.0,EMIRATES,0.6243,1169.8,426.9,63.1,19.7,1920,1080,0.06,1201.4,436.7
Round3,Q3,130,130.0,EMIRATES,0.8765,1309.3,655.9,34.3,27.4,1920,1080,0.045,1326.5,669.6
Round3,Q3,130,130.0,EMIRATES,0.7674,1497.6,513.4,48.6,13.7,1920,1080,0.032,1522.0,520.2
Round3,Q3,131,131.0,EMIRATES,0.8499,1883.2,272.3,35.6,16.3,1920,1080,0.028,1901.0,280.4
Round3,Q3,131,131.0,EMIRATES,0.7346,1155.1,530.6,24.5,22.4,1920,1080,0.026,1167.4,541.8
Round3,Q3,132,132.0,EMIRATES,0.8799,750.4,459.3,45.9,17.3,1920,1080,0.038,773.3,467.9
Round3,Q3,132,132.0,EMIRATES,0.8709,133.3,360.5,50.4,17.9,1920,1080,0.043,158.6,369.4
Round3,Q3,132,132.0,EMIRATES,0.7921,1050.1,421.3,36.7,14.1,1920,1080,0.025,1068.5,428.3
Round3,Q3,133,133.0,EMIRATES,0.7587,514.7,267.9,21.0,24.4,1920,1080,0.025,525.2,280.1
Round3,Q3,135,135.0,EMIRATES,0.7043,674.9,438.4,31.4,13.5,1920,1080,0.02,690.7,445.1
Round3,Q3,136,136.0,EMIRATES,0.8922,1541.4,669.8,57.4,15.7,1920,1080,0.044,1570.1,677.7
Round3,Q3,136,136.0,EMIRATES,0.8778,346.6,406.9,40.7,13.0,1920,1080,0.026,367.0,413.4
Round3,Q3,137,137.0,EMIRATES,0.8528,287.5,632.3,61.6,24.2,1920,1080,0.072,318.3,644.4
Round3,Q3,137,137.0,EMIRATES,0.8429,5.8,375.7,53.5,13.9,1920,1080,0.036,32.6,382.7
Round3,Q3,137,137.0,EMIRATES,0.7908,1459.6,817.3,74.5,19.6,1920,1080,0.07,1496.8,827.1
Round3,Q3,138,138.0,EMIRATES,0.8668,269.0,838.9,50.7,29.6,1920,1080,0.073,294.3,853.7
Round3,Q3,138,138.0,EMIRATES,0.8631,752.5,430.7,52.0,19.0,1920,1080,0.048,778.5,440.2
Round3,Q3,139,139.0,EMIRATES,0.7748,1428.4,646.5,15.9,72.7,1920,1080,0.056,1436.4,682.9
Round3,Q3,139,139.0,EMIRATES,0.7124,1673.6,681.5,15.5,75.4,1920,1080,0.056,1681.4,719.2
Round3,Q3,139,139.0,EMIRATES,0.693,1676.9,612.1,15.4,51.7,1920,1080,0.039,1684.6,638.0
Round3,Q3,139,139.0,EMIRATES,0.6846,1005.6,530.5,16.5,49.4,1920,1080,0.039,1013.8,555.2
Round3,Q3,139,139.0,EMIRATES,0.6123,1430.6,581.3,17.1,60.1,1920,1080,0.05,1439.2,611.4
Round3,Q3,139,139.0,EMIRATES,0.5139,1206.5,610.4,16.5,76.1,1920,1080,0.061,1214.7,648.5
Round3,Q3,139,139.0,EMIRATES,0.4977,1208.2,552.1,16.9,50.5,1920,1080,0.041,1216.6,577.4
Round3,Q3,140,140.0,EMIRATES,0.824,1114.0,609.8,22.4,112.5,1920,1080,0.121,1125.2,666.1
Round3,Q3,140,140.0,EMIRATES,0.7545,450.0,431.3,24.3,83.0,1920,1080,0.097,462.1,472.8
Round3,Q3,140,140.0,EMIRATES,0.7472,447.1,523.6,23.5,104.3,1920,1080,0.118,458.9,575.7
Round3,Q3,140,140.0,EMIRATES,0.6868,1116.8,511.8,23.6,75.8,1920,1080,0.086,1128.5,549.7
Round3,Q3,140,140.0,EMIRATES,0.6058,1488.9,658.9,21.2,115.7,1920,1080,0.118,1499.4,716.8
Round3,Q3,140,140.0,EMIRATES,0.5872,1493.0,554.8,20.4,90.0,1920,1080,0.088,1503.2,599.8
Round3,Q3,140,140.0,EMIRATES,0.5699,769.7,573.6,24.0,100.3,1920,1080,0.116,781.7,623.7
Round3,Q3,140,140.0,EMIRATES,0.4504,771.5,466.7,24.4,89.0,1920,1080,0.105,783.6,511.2
Round3,Q3,140,140.0,EMIRATES,0.4132,438.9,1025.9,26.4,9.8,1920,1080,0.012,452.1,1030.8
Round3,Q3,141,141.0,EMIRATES,0.8134,902.3,537.7,23.1,129.6,1920,1080,0.145,913.8,602.6
Round3,Q3,141,141.0,EMIRATES,0.7558,130.7,443.4,23.2,116.9,1920,1080,0.131,142.3,501.9
Round3,Q3,141,141.0,EMIRATES,0.6626,1331.0,477.6,22.3,84.5,1920,1080,0.091,1342.1,519.8
Round3,Q3,141,141.0,EMIRATES,0.6333,131.3,334.2,23.9,97.4,1920,1080,0.112,143.3,382.9
Round3,Q3,141,141.0,EMIRATES,0.6228,1326.8,598.0,22.9,127.3,1920,1080,0.141,1338.3,661.6
Round3,Q3,141,141.0,EMIRATES,0.566,905.0,424.8,24.3,74.7,1920,1080,0.088,917.1,462.1
Round3,Q3,141,141.0,EMIRATES,0.5177,143.0,1027.1,24.3,9.7,1920,1080,0.011,155.1,1031.9
Round3,Q3,141,141.0,EMIRATES,0.4955,508.2,376.0,24.1,103.0,1920,1080,0.12,520.2,427.5
Round3,Q3,141,141.0,EMIRATES,0.3473,506.3,497.8,24.7,113.5,1920,1080,0.135,518.7,554.5
Round3,Q3,143,143.0,EMIRATES,0.8136,1009.4,809.1,109.0,42.1,1920,1080,0.221,1063.9,830.1
Round3,Q3,144,144.0,EMIRATES,0.3107,648.4,364.2,118.9,563.0,1920,1080,3.228,707.8,645.6
Round3,Q3,145,145.0,EMIRATES,0.7118,338.0,581.9,91.8,40.8,1920,1080,0.18,383.9,602.3
Round3,Q3,153,153.0,EMIRATES,0.9169,989.4,448.0,72.8,47.3,1920,1080,0.166,1025.7,471.7
Round3,Q3,153,153.0,EMIRATES,0.9156,440.3,355.7,105.7,43.4,1920,1080,0.221,493.2,377.4
Round3,Q3,153,153.0,EMIRATES,0.9086,658.1,477.3,138.2,49.3,1920,1080,0.329,727.2,502.0
Round3,Q3,153,153.0,EMIRATES,0.6749,1864.8,425.1,55.2,43.9,1920,1080,0.117,1892.4,447.1
Round3,Q3,154,154.0,EMIRATES,0.916,989.5,444.6,91.9,50.3,1920,1080,0.223,1035.5,469.8
Round3,Q3,154,154.0,EMIRATES,0.9016,707.8,473.6,92.9,46.2,1920,1080,0.207,754.3,496.7
Round3,Q3,155,155.0,EMIRATES,0.8941,425.2,470.1,99.0,41.1,1920,1080,0.196,474.7,490.7
Round3,Q3,155,155.0,EMIRATES,0.8898,899.8,437.4,129.3,53.0,1920,1080,0.33,964.4,463.9
Round3,Q3,155,155.0,EMIRATES,0.8759,734.6,444.3,111.6,46.5,1920,1080,0.25,790.4,467.6
Round3,Q3,155,155.0,EMIRATES,0.874,52.8,512.1,160.2,59.3,1920,1080,0.458,132.9,541.7
Round3,Q3,156,156.0,EMIRATES,0.9119,256.8,563.4,158.3,47.4,1920,1080,0.362,335.9,587.1
Round3,Q3,156,156.0,EMIRATES,0.9078,919.6,468.1,90.1,43.8,1920,1080,0.19,964.7,490.1
Round3,Q3,156,156.0,EMIRATES,0.8877,495.1,479.0,97.5,43.5,1920,1080,0.205,543.8,500.7
Round3,Q3,159,159.0,EMIRATES,0.8753,476.9,669.3,170.1,47.9,1920,1080,0.393,562.0,693.2
Round3,Q3,159,159.0,EMIRATES,0.8503,1862.5,836.0,57.5,43.4,1920,1080,0.12,1891.2,857.7
Round3,Q3,160,160.0,EMIRATES,0.8857,1037.8,647.6,173.1,52.5,1920,1080,0.438,1124.3,673.8
Round3,Q3,160,160.0,EMIRATES,0.8842,1745.7,885.2,118.5,57.8,1920,1080,0.33,1804.9,914.1
Round3,Q3,161,161.0,EMIRATES,0.8888,1648.2,929.4,150.5,56.8,1920,1080,0.412,1723.5,957.8
Round3,Q3,163,163.0,EMIRATES,0.8917,1517.3,786.5,222.3,62.7,1920,1080,0.672,1628.4,817.8
Round3,Q3,165,165.0,EMIRATES,0.8848,1599.8,764.7,207.4,77.8,1920,1080,0.779,1703.5,803.6
Round3,Q3,180,180.0,EMIRATES,0.8113,621.2,544.9,53.4,14.0,1920,1080,0.036,647.9,551.9
Round3,Q3,180,180.0,EMIRATES,0.7083,1866.1,532.4,53.9,23.4,1920,1080,0.061,1893.1,544.1
Round3,Q3,180,180.0,EMIRATES,0.5468,866.1,810.3,70.5,21.0,1920,1080,0.071,901.4,820.7
Round3,Q3,181,181.0,EMIRATES,0.8752,1584.5,446.1,38.8,16.3,1920,1080,0.031,1603.9,454.3
Round3,Q3,181,181.0,EMIRATES,0.866,1275.9,620.4,31.4,29.3,1920,1080,0.044,1291.6,635.0
Round3,Q3,182,182.0,EMIRATES,0.8749,1187.4,476.0,33.7,13.1,1920,1080,0.021,1204.3,482.5
Round3,Q3,182,182.0,EMIRATES,0.4019,1117.5,515.4,21.4,29.3,1920,1080,0.03,1128.1,530.0
Round3,Q3,183,183.0,EMIRATES,0.8666,269.3,314.3,49.9,15.9,1920,1080,0.038,294.3,322.3
Round3,Q3,183,183.0,EMIRATES,0.8174,521.9,469.8,40.1,17.0,1920,1080,0.033,541.9,478.3
Round3,Q3,183,183.0,EMIRATES,0.8085,911.5,396.0,39.4,10.4,1920,1080,0.02,931.2,401.2
Round3,Q3,184,184.0,EMIRATES,0.8453,511.7,250.2,24.0,12.1,1920,1080,0.014,523.7,256.3
Round3,Q3,184,184.0,EMIRATES,0.7479,797.8,171.9,35.5,25.4,1920,1080,0.043,815.6,184.6
Round3,Q3,186,186.0,EMIRATES,0.8372,738.5,468.4,37.2,19.1,1920,1080,0.034,757.1,478.0
Round3,Q3,187,187.0,EMIRATES,0.8909,1423.3,624.9,47.9,22.4,1920,1080,0.052,1447.3,636.1
Round3,Q3,187,187.0,EMIRATES,0.8801,490.8,391.8,31.4,16.7,1920,1080,0.025,506.5,400.1
Round3,Q3,189,189.0,EMIRATES,0.7816,1599.1,907.3,24.4,11.4,1920,1080,0.013,1611.4,912.9
Round3,Q3,191,191.0,EMIRATES,0.377,1897.1,562.6,22.8,16.6,1920,1080,0.018,1908.5,570.9
Round3,Q3,193,193.0,EMIRATES,0.7472,1897.9,603.4,22.0,26.3,1920,1080,0.028,1908.9,616.6
Round3,Q3,194,194.0,EMIRATES,0.9004,501.8,376.4,39.6,20.7,1920,1080,0.04,521.6,386.7
Round3,Q3,195,195.0,EMIRATES,0.9075,510.0,368.7,75.4,27.9,1920,1080,0.102,547.7,382.6
Round3,Q3,195,195.0,EMIRATES,0.5309,1313.4,790.9,49.9,42.0,1920,1080,0.101,1338.4,811.9
Round3,Q3,196,196.0,EMIRATES,0.7602,236.8,549.8,19.8,9.9,1920,1080,0.009,246.7,554.8
Round3,Q3,199,199.0,EMIRATES,0.8655,1321.3,337.6,35.4,17.0,1920,1080,0.029,1339.0,346.0
Round3,Q3,199,199.0,EMIRATES,0.8616,1761.6,432.0,32.2,20.0,1920,1080,0.031,1777.8,442.0
Round3,Q3,200,200.0,EMIRATES,0.8849,814.6,283.8,36.0,17.2,1920,1080,0.03,832.7,292.4
Round3,Q3,200,200.0,EMIRATES,0.8765,1776.5,417.5,52.2,20.3,1920,1080,0.051,1802.6,427.6
Round3,Q3,201,201.0,EMIRATES,0.8999,1595.0,396.6,47.5,14.6,1920,1080,0.033,1618.7,403.9
Round3,Q3,201,201.0,EMIRATES,0.8669,1002.8,366.2,49.0,13.7,1920,1080,0.032,1027.2,373.1
Round3,Q3,202,202.0,EMIRATES,0.8803,226.5,480.9,43.0,17.8,1920,1080,0.037,248.0,489.8
Round3,Q3,202,202.0,EMIRATES,0.8714,1661.7,432.7,49.0,16.6,1920,1080,0.039,1686.2,440.9
Round3,Q3,202,202.0,EMIRATES,0.8352,729.2,544.3,26.7,21.8,1920,1080,0.028,742.5,555.2
